text	scientific_entities	is_claim_with_sciterm	is_claim	contains_arg	contains_scientific_term	has_url	urls	processed_urls	tlds	domain_tlds	subdomain_domain_tlds	has_sci_domain	has_sci_subdomain	has_sci_mag_domain	has_sci_news_domain	is_related_to_research	mentions_science_research_in_general	mentions_scientist	mentions_publications	mentions_research_method
"The Montana press has long observed that its first-term congressman has originated from conservative circles his rejection of evolution and dismissal of climate change. Additionally, many critics have pointed out that a notion suggesting ""herd immunity"" as a solution to the coronavirus pandemic has gained traction historically but is increasingly contradicted by medical evidence.

https://www.huffpost.com/entry/greg-gianforte-science-pseudoscience_n_5f63dd4fc5b6ba9eb6eb92b0?ncid=engmodushpmg00000004 via @user"	1.0	False	False	False	True	True	['https://www.huffpost.com/entry/greg-gianforte-science-pseudoscience_n_5f63dd4fc5b6ba9eb6eb92b0?ncid=engmodushpmg00000004']	['https://www.huffpost.com/entry/greg-gianforte-science-pseudoscience_n_5f63dd4fc5b6ba9eb6eb92b0?ncid=engmodushpmg00000004']	['com']	['huffpost.com']	['www.huffpost.com']	False	False	False	False	False	False	False	False	False
The UK is taking steps to fight climate change, including exploring ways people can use energy more efficiently—these are called demand-side policies. Check out our study here: https://ukerc.ac.uk/publications/modelling-demand-side-policies/	1.0	False	False	False	True	True	['https://ukerc.ac.uk/publications/modelling-demand-side-policies/']	['https://ukerc.ac.uk/publications/modelling-demand-side-policies/']	['ac.uk']	['ukerc.ac.uk']	['ukerc.ac.uk']	False	False	False	False	False	False	False	False	False
The UK population is indulging in unhealthy habits by consuming excessive amounts of sugars and refined fats. Are you aware of how this could lead to serious health complications? https://www.gov.uk/government/news/new-national-diet-and-nutrition-survey-shows-uk-population-is-eating-too-much-sugar-saturated-fat-and-salt	1.0	False	False	True	True	True	['https://www.gov.uk/government/news/new-national-diet-and-nutrition-survey-shows-uk-population-is-eating-too-much-sugar-saturated-fat-and-salt']	['https://www.gov.uk/government/news/new-national-diet-and-nutrition-survey-shows-uk-population-is-eating-too-much-sugar-saturated-fat-and-salt']	['gov.uk']	['www.gov.uk']	['www.gov.uk']	False	False	False	False	False	False	False	False	False
"The history of ""imperfect children"": special issue of @user sharing insights on ADHD worldwide by @user https://academic.oup.com/shm/issue/30/4"	1.0	False	False	False	True	True	['https://academic.oup.com/shm/issue/30/4']	['https://academic.oup.com/shm/issue/30/4']	['com']	['oup.com']	['academic.oup.com']	True	True	False	False	False	False	False	False	False
The impact of #climatechange on food security remains a pressing issue. https://agenda.weforum.org/2015/12/how-will-climate-change-affect-food-security/?utm_content=buffer2639a&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer #COP21 image	1.0	False	False	False	True	True	['https://agenda.weforum.org/2015/12/how-will-climate-change-affect-food-security/?utm_content=buffer2639a']	['https://agenda.weforum.org/2015/12/how-will-climate-change-affect-food-security/?utm_content=buffer2639a']	['org']	['weforum.org']	['agenda.weforum.org']	False	False	False	False	False	False	False	False	False
The power of science... This is fascinating, but let's not forget there are still hurdles to overcome. https://nytlive.nytimes.com/womenintheworld/2017/03/31/researchers-create-living-model-of-a-womans-reproductive-system-menstrual-cycle-included/	1.0	False	False	False	True	True	['https://nytlive.nytimes.com/womenintheworld/2017/03/31/researchers-create-living-model-of-a-womans-reproductive-system-menstrual-cycle-included/']	['https://nytlive.nytimes.com/womenintheworld/2017/03/31/researchers-create-living-model-of-a-womans-reproductive-system-menstrual-cycle-included/']	['com']	['nytimes.com']	['nytlive.nytimes.com']	False	False	False	False	False	False	False	False	False
The process governing sensory neurogenesis involves interactions between vascular and neuronal cytonemes supported by systemic hemodynamic regulation. https://www.biorxiv.org/content/10.1101/667519v2 #Morpholino	1.0	False	False	False	True	True	['https://www.biorxiv.org/content/10.1101/667519v2']	['https://www.biorxiv.org/content/10.1101/667519v2']	['org']	['biorxiv.org']	['www.biorxiv.org']	True	True	False	False	False	False	False	False	False
The researchers demonstrated that AdNauseam can bypass Google's ad network with deceptive ease—though its implications for free will and algorithmic ethics remain an open question worth pondering. https://www.technologyreview.com/2021/01/06/1015784/adsense-google-surveillance-adnauseam-obfuscation/?utm_medium=tr_social&utm_campaign=site_visitor.unpaid.engagement&utm_source=Twitter#Echobox=1610732074	1.0	False	False	False	True	True	['https://www.technologyreview.com/2021/01/06/1015784/adsense-google-surveillance-adnauseam-obfuscation/?utm_medium=tr_social']	['https://www.technologyreview.com/2021/01/06/1015784/adsense-google-surveillance-adnauseam-obfuscation/?utm_medium=tr_social']	['com']	['technologyreview.com']	['www.technologyreview.com']	False	False	False	False	False	False	False	False	False
The secrets of Acinetobacter baumannii KL and OCL have been unveiled on Kaptive-Web! Dive in and start exploring. https://t.co/AF12345678	1.0	False	False	False	False	True	['https://t.co/AF12345678']	['https://t.co/AF12345678']	['co']	['t.co']	['t.co']	False	False	False	False	False	False	False	False	False
There's little to no interest in promoting this article from *The New York Times*. (https://www.nytimes.com/2018/10/15/science/gedmatch-genealogy-cold-cases.html)	1.0	False	False	False	True	True	['https://www.nytimes.com/2018/10/15/science/gedmatch-genealogy-cold-cases.html']	['https://www.nytimes.com/2018/10/15/science/gedmatch-genealogy-cold-cases.html']	['com']	['nytimes.com']	['www.nytimes.com']	True	False	False	True	False	False	False	False	False
This Mental Health Awareness Week, we gather at @user conference this Saturday for an #MentalHealthAwarenessWeek event with Prof John Sheehan discussing 'Managing depression &amp; bipolar disorder during pregnancy and postpartum.' If you're feeling overwhelmed or need support, please reach out—I’m here to listen. Let’s celebrate mental health together! https://awareconference.com/image	1.0	False	False	False	True	True	['https://awareconference.com/image']	['https://awareconference.com/image']	['com']	['awareconference.com']	['awareconference.com']	False	False	False	False	False	False	False	False	False
University of Kentucky alum and college president George C. Wright will be honored with an award for academic excellence at the University of Kentucky. For more details, please visit [www.kentucky.com/2015/05/12/3847659/uk-alum-and-college-president.html](http://www.kentucky.com/2015/05/12/3847659/uk-alum-and-college-president.html?utm_source=dlvr.it&utm_medium=twitter#storylink=rss).	1.0	False	False	False	True	True	['http://www.kentucky.com/2015/05/12/3847659/uk-alum-and-college-president.html?utm_source=dlvr.it']	['http://www.kentucky.com/2015/05/12/3847659/uk-alum-and-college-president.html?utm_source=dlvr.it']	['com']	['kentucky.com']	['www.kentucky.com']	False	False	False	False	False	False	False	False	False
"Version 1:
Hey there! 🌞 Here's another take: A new study highlights how Covid fatalities are strikingly concentrated among older folks rather than younger individuals. Check out the details here: https://www.dailymail.co.uk/sciencetech/article-8534517/Over-65s-catch-Covid-19-5-6-cent-risk-dying-disease.html

Version 2:
Wow, I just came across this study that reveals a shocking revelation: Covid-related deaths are predominantly among the elderly. Here's more info on why targeting older populations first could be crucial for prevention strategies.

Version 3:
Did you know? A recent study uncovers an unexpected finding—Covid-19 fatality rates are significantly higher in individuals over 65 compared to younger groups. Read more here: https://www.dailymail.co.uk/sciencetech/article-8534517/Over-65s-catch-Covid-19-5-6-cent-risk-dying-disease.html

Each version maintains the core message while varying structure and tone to engage different audience preferences."	1.0	False	False	False	True	True	['https://www.dailymail.co.uk/sciencetech/article-8534517/Over-65s-catch-Covid-19-5-6-cent-risk-dying-disease.html', 'https://www.dailymail.co.uk/sciencetech/article-8534517/Over-65s-catch-Covid-19-5-6-cent-risk-dying-disease.html']	['https://www.dailymail.co.uk/sciencetech/article-8534517/Over-65s-catch-Covid-19-5-6-cent-risk-dying-disease.html', 'https://www.dailymail.co.uk/sciencetech/article-8534517/Over-65s-catch-Covid-19-5-6-cent-risk-dying-disease.html']	['co.uk', 'co.uk']	['dailymail.co.uk', 'dailymail.co.uk']	['www.dailymail.co.uk', 'www.dailymail.co.uk']	True	False	False	True	False	False	False	False	False
We take a moment to remember the 1918 influenza pandemic by evoking memories through photographs from our archives. https://go.usa.gov/xv5JW	1.0	False	False	False	True	True	['https://go.usa.gov/xv5JW']	['https://go.usa.gov/xv5JW']	['gov']	['usa.gov']	['go.usa.gov']	False	False	False	False	False	False	False	False	False
Weed might help your bones heal faster after fractures! https://www.livescience.com/51701-marijuana-bones-healing-fractures.html	1.0	False	False	False	True	True	['https://www.livescience.com/51701-marijuana-bones-healing-fractures.html']	['https://www.livescience.com/51701-marijuana-bones-healing-fractures.html']	['com']	['livescience.com']	['www.livescience.com']	True	False	True	False	False	False	False	False	False
We’re thrilled to announce that abstract submissions are now open for ORAL & POSTER presentations during **NanoWeek 2022**! Mark your calendars: the deadline is Friday, February 25th, 2022. This is a fantastic opportunity to engage with leading nano-experts and stay updated on cutting-edge advancements from diverse nanotechnology projects. Be part of this event—connect with peers, share insights, and explore the latest research! For more details, please visit our website at [https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/](https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/).	1.0	False	False	False	True	True	['https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/', 'https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/']	['https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/', 'https://www.nanofabnet.net/event/nano-week-nanocommons-final-conference/']	['net', 'net']	['nanofabnet.net', 'nanofabnet.net']	['www.nanofabnet.net', 'www.nanofabnet.net']	False	False	False	False	False	False	False	False	False
We’ve all got an extra day—what will you do with yours? Why not dive into our latest issue’s must-read introduction by @SusheilaNasta: https://doi.org/10.1080/02690055.2016.1112552	1.0	False	False	False	False	True	['https://doi.org/10.1080/02690055.2016.1112552']	['https://doi.org/10.1080/02690055.2016.1112552']	['org']	['doi.org']	['doi.org']	True	True	False	False	False	False	False	False	False
What a bit! A Toe Fossil finally paves the way for understanding Neanderthals' full genome—this could rewrite ancient history! #GeneticRevolution https://www.nytimes.com/2013/12/19/science/toe-fossil-provides-complete-neanderthal-genome.html?smid=tw-nytimes	1.0	False	False	False	True	True	['https://www.nytimes.com/2013/12/19/science/toe-fossil-provides-complete-neanderthal-genome.html?smid=tw-nytimes']	['https://www.nytimes.com/2013/12/19/science/toe-fossil-provides-complete-neanderthal-genome.html?smid=tw-nytimes']	['com']	['nytimes.com']	['www.nytimes.com']	True	False	False	True	False	False	False	False	False
What if Vitamin B12-binding proteins (transcobalamin II) are key in forming rat plasma membrane precursors? How might their interaction with free vitamin B12 influence membrane biogenesis? #InquisitiveResearch https://www.researchgate.net/publication/306897548_Binding_of_vitamin_B12_rats_cobalamin_II_and_free_vitamin_B12_to_plasma_membranes_isolated_from_rat	1.0	False	False	False	True	True	['https://www.researchgate.net/publication/306897548_Binding_of_vitamin_B12_rats_cobalamin_II_and_free_vitamin_B12_to_plasma_membranes_isolated_from_rat']	['https://www.researchgate.net/publication/306897548_Binding_of_vitamin_B12_rats_cobalamin_II_and_free_vitamin_B12_to_plasma_membranes_isolated_from_rat']	['net']	['researchgate.net']	['www.researchgate.net']	False	False	False	False	False	False	False	False	False
